typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"S","A","20000101","2000","52","2000","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","430300000",,"430300000","0","true","false",
"S","A","20020101","2002","52","2002","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","590000000",,"590000000","0","true","false",
"S","A","20010101","2001","52","2001","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","444000000",,"444000000","0","true","false",
"S","A","20030101","2003","52","2003","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","803000000",,"803000000","0","true","false",
"S","A","20040101","2004","52","2004","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1049000000",,"1049000000","0","true","false",
"S","A","20000101","2000","52","2000","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","448200000",,"448200000","0","true","false",
"S","A","20020101","2002","52","2002","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","585000000",,"585000000","0","true","false",
"S","A","20010101","2001","52","2001","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","534000000",,"534000000","0","true","false",
"S","A","20030101","2003","52","2003","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","720000000",,"720000000","0","true","false",
"S","A","20040101","2004","52","2004","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","997500000",,"997500000","0","true","false",
"S","A","20000101","2000","52","2000","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2360000000",,"2360000000","0","true","false",
"S","A","20010101","2001","52","2001","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2440000000",,"2440000000","0","true","false",
"S","A","20020101","2002","52","2002","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2480000000",,"2480000000","0","true","false",
"S","A","20030101","2003","52","2003","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2920000000",,"2920000000","0","true","false",
"S","A","20040101","2004","52","2004","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3860000000",,"3860000000","0","true","false",
"S","A","20000101","2000","52","2000","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","910000000",,"910000000","0","true","false",
"S","A","20010101","2001","52","2001","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","910000000",,"910000000","0","true","false",
"S","A","20020101","2002","52","2002","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1300000000",,"1300000000","0","true","false",
"S","A","20030101","2003","52","2003","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1570000000",,"1570000000","0","true","false",
"S","A","20040101","2004","52","2004","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1850000000",,"1850000000","0","true","false",
"S","A","20000101","2000","52","2000","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2693419885.68",,"2693419885.68","0","true","false",
"S","A","20010101","2001","52","2001","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3517710000",,"3517710000","0","true","false",
"S","A","20020101","2002","52","2002","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3321997946.91",,"3321997946.91","0","true","false",
"S","A","20030101","2003","52","2003","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3321133958",,"3321133958","0","true","false",
"S","A","20040101","2004","52","2004","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4802728155.7",,"4802728155.7","0","true","false",
"S","A","20000101","2000","52","2000","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","267287000",,"267287000","0","true","false",
"S","A","20010101","2001","52","2001","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","202503000",,"202503000","0","true","false",
"S","A","20020101","2002","52","2002","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","206791017",,"206791017","0","true","false",
"S","A","20030101","2003","52","2003","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","201083912.5",,"201083912.5","0","true","false",
"S","A","20040101","2004","52","2004","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","322767646",,"322767646","0","true","false",
"S","A","20000101","2000","52","2000","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","156070658.744",,"156070658.744","0","true","false",
"S","A","20010101","2001","52","2001","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","169074275.37",,"169074275.37","0","true","false",
"S","A","20020101","2002","52","2002","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","171447235.96",,"171447235.96","0","true","false",
"S","A","20030101","2003","52","2003","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","182466581.978",,"182466581.978","0","true","false",
"S","A","20040101","2004","52","2004","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","189979531.872",,"189979531.872","0","true","false",
"S","A","20000101","2000","52","2000","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","414501058.091",,"414501058.091","0","true","false",
"S","A","20010101","2001","52","2001","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","400677377.1",,"400677377.1","0","true","false",
"S","A","20020101","2002","52","2002","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","394219055.41",,"394219055.41","0","true","false",
"S","A","20030101","2003","52","2003","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","417912425.42",,"417912425.42","0","true","false",
"S","A","20040101","2004","52","2004","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","476842989.823",,"476842989.823","0","true","false",
"S","A","20020101","2002","52","2002","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1297727000",,"1297727000","0","true","false",
"S","A","20010101","2001","52","2001","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","664865000",,"664865000","0","true","false",
"S","A","20030101","2003","52","2003","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2046521000",,"2046521000","0","true","false",
"S","A","20040101","2004","52","2004","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2730426000",,"2730426000","0","true","false",
"S","A","20010101","2001","52","2001","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","289831000",,"289831000","0","true","false",
"S","A","20020101","2002","52","2002","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","362136000",,"362136000","0","true","false",
"S","A","20040101","2004","52","2004","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","492021000",,"492021000","0","true","false",
"S","A","20030101","2003","52","2003","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","431995000",,"431995000","0","true","false",
"S","A","20000101","2000","52","2000","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","9219300000",,"9219300000","0","true","false",
"S","A","20010101","2001","52","2001","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","8490100000",,"8490100000","0","true","false",
"S","A","20020101","2002","52","2002","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4955600000",,"4955600000","0","true","false",
"S","A","20030101","2003","52","2003","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","5693000000",,"5693000000","0","true","false",
"S","A","20040101","2004","52","2004","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6619100000",,"6619100000","0","true","false",
"S","A","20000101","2000","52","2000","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4935500000",,"4935500000","0","true","false",
"S","A","20010101","2001","52","2001","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4627100000",,"4627100000","0","true","false",
"S","A","20020101","2002","52","2002","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3495400000",,"3495400000","0","true","false",
"S","A","20030101","2003","52","2003","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4499900000",,"4499900000","0","true","false",
"S","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","5288100000",,"5288100000","0","true","false",
"S","A","20000101","2000","52","2000","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20051337472",,"20051337472","0","true","false",
"S","A","20000101","2000","52","2000","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20205659162",,"20205659162","0","true","false",
"S","A","20040101","2004","52","2004","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","30704458200",,"30704458200","0","true","false",
"S","A","20010101","2001","52","2001","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","17300800300",,"17300800300","0","true","false",
"S","A","20020101","2002","52","2002","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","20766357400",,"20766357400","0","true","false",
"S","A","20000101","2000","52","2000","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","16647575500",,"16647575500","0","true","false",
"S","A","20030101","2003","52","2003","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","26486373000",,"26486373000","0","true","false",
"S","A","20030101","2003","52","2003","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","36402186000",,"36402186000","0","true","false",
"S","A","20010101","2001","52","2001","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","23544810800",,"23544810800","0","true","false",
"S","A","20000101","2000","52","2000","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","23225280000",,"23225280000","0","true","false",
"S","A","20020101","2002","52","2002","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","28854980500",,"28854980500","0","true","false",
"S","A","20040101","2004","52","2004","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","41565843600",,"41565843600","0","true","false",
"S","A","20000101","2000","52","2000","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1018207218.623",,"1018207218.623","0","true","false",
"S","A","20010101","2001","52","2001","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","989111422",,"989111422","0","true","false",
"S","A","20020101","2002","52","2002","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1014932844.63",,"1014932844.63","0","true","false",
"S","A","20030101","2003","52","2003","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1041047738.66",,"1041047738.66","0","true","false",
"S","A","20040101","2004","52","2004","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1176031204.798",,"1176031204.798","0","true","false",
"S","A","20000101","2000","52","2000","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2289004361.67",,"2289004361.67","0","true","false",
"S","A","20010101","2001","52","2001","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2106457872.47",,"2106457872.47","0","true","false",
"S","A","20020101","2002","52","2002","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2385524219",,"2385524219","0","true","false",
"S","A","20030101","2003","52","2003","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2377014573",,"2377014573","0","true","false",
"S","A","20040101","2004","52","2004","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2586324807",,"2586324807","0","true","false",
"S","A","20000101","2000","52","2000","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","756800000",,"756800000","0","true","false",
"S","A","20010101","2001","52","2001","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","765700000",,"765700000","0","true","false",
"S","A","20020101","2002","52","2002","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","945400000",,"945400000","0","true","false",
"S","A","20030101","2003","52","2003","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","906700000",,"906700000","0","true","false",
"S","A","20040101","2004","52","2004","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1247800000",,"1247800000","0","true","false",
"S","A","20000101","2000","52","2000","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","933500000",,"933500000","0","true","false",
"S","A","20010101","2001","52","2001","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","950400000",,"950400000","0","true","false",
"S","A","20020101","2002","52","2002","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1068000000",,"1068000000","0","true","false",
"S","A","20030101","2003","52","2003","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1260100000",,"1260100000","0","true","false",
"S","A","20040101","2004","52","2004","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2676400000",,"2676400000","0","true","false",
"S","A","20010101","2001","52","2001","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1570000000",,"1570000000","0","true","false",
"S","A","20000101","2000","52","2000","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1681000000",,"1681000000","0","true","false",
"S","A","20040101","2004","52","2004","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1952000000",,"1952000000","0","true","false",
"S","A","20020101","2002","52","2002","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1419000000",,"1419000000","0","true","false",
"S","A","20030101","2003","52","2003","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1719000000",,"1719000000","0","true","false",
"S","A","20010101","2001","52","2001","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","765000000",,"765000000","0","true","false",
